SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.0113545,-0.0022207317,-0.01649523,0.43932483,-0.009050434,0.07552348,-0.1194331,0.22443429,0.000978399,-0.0025089963,-0.008321803,-0.30100322,-0.069269806,-0.0056127617,0.010968226,0.0,0.0020591354,0.0,-0.00062903133,0.0,0.009156545,0.0,-0.00908687,0.0,-0.01918946,0.12226312,0.20689565,0.006128374,-0.034034412,0.00054965
-0.01576685,0.0036490539,0.0027221283,-0.25658998,-0.02286366,0.005500108,-0.045762282,-0.05328775,0.02055509,-0.0119729955,-0.00062072236,-0.28522786,0.01964515,0.0015497518,-0.05929075,0.0,-0.010684084,0.0,0.00084058184,0.0,-0.07322125,0.0,0.02279408,0.0,-0.03476408,0.09770923,0.14400409,-0.0095930835,-0.09083975,0.0029612437
-0.009973481,0.00589006,0.002253634,-0.22480619,-0.01673212,-0.024997685,-0.15057524,-0.01842779,0.0037841648,-0.0070538875,-0.010694152,-0.23650296,-0.05085554,-0.0056418204,0.010435735,0.0,-0.0026106564,0.0,-0.018140411,0.0,0.012000726,0.0,-0.025198674,0.0,-0.15359843,-0.43005696,0.09273338,-0.00018785943,-0.061224513,0.0022312386
-0.009176556,-0.004150389,0.005797223,0.26073682,-0.006391384,0.015520714,0.14079846,0.021055575,-0.007972688,-0.0019545997,-0.029746238,0.2888862,0.014963195,0.0023836144,0.017674925,0.0,-0.010845383,0.0,0.000573504,0.0,-0.07685145,0.0,0.030273931,0.0,-0.029827358,0.15095705,0.18968654,0.003332343,-0.04902529,-0.008388169
-0.0067810854,0.0009593951,0.005678879,0.0740958,-0.005938968,0.014150369,0.11174553,-0.019326631,-0.011770097,-0.0027460833,-0.049211312,0.27311242,0.014736775,0.0010163977,0.014972462,0.0,0.006491361,0.0,0.00069546694,0.0,-0.09030105,0.0,0.021695957,0.0,0.018412443,0.114895076,0.19855048,0.0026253164,0.07839842,0.0011006158
-0.00588848,0.0014165689,0.0018035598,0.3235959,-0.0069865626,0.012797562,0.07775356,0.08761388,0.00089860527,-0.0021018975,0.008435025,0.24079025,0.024655165,0.0035827626,0.020640178,0.0,0.0030169256,0.0,0.000818698,0.0,0.016207295,0.0,0.01142008,0.0,0.018916396,0.1522538,0.2050885,0.004813152,0.057354905,0.00119792
0.05935768,-0.0038498545,-0.009690475,-0.16583028,-0.0068310737,-0.041707207,0.020004902,-0.056817777,0.0042487946,-0.0020048567,0.012818198,0.19152673,0.0129910335,0.0014520263,0.028747568,0.0,-0.00065685366,0.0,0.0014056476,0.0,0.03356211,0.0,0.016114213,0.0,-0.054799706,0.15250252,0.19118232,0.0024557475,-0.1327716,0.00096465927
-0.006159493,0.0024370912,0.0019156213,0.28521347,-0.0084980745,0.012036991,-0.0048915814,0.009914927,-0.0046484377,-0.0024157225,-0.03264162,0.2159482,0.021065084,0.0026058778,0.03389655,0.0,0.0025339902,0.0,-3.1829062e-05,0.0,0.014540872,0.0,-0.011543037,0.0,0.016745104,0.1494278,0.22991215,0.0022032736,0.06291022,0.0032945827
0.04135769,0.0030045835,-0.0036993278,-0.30795032,-0.020335194,0.008105146,-0.13718623,-0.103167646,0.009806352,-0.0074810307,0.00085507135,-0.18012497,0.009607327,0.0006036422,-0.05913107,0.0,-0.0053987065,0.0,0.0007347653,0.0,0.020709017,0.0,-0.058439996,0.0,0.06091384,-0.2943025,0.10712877,-0.004242518,0.06826167,-0.0009851563
-0.014016661,0.002640638,0.00036656094,-0.20625973,-0.011380916,0.013234294,-0.119936116,-0.058810256,0.00586145,-0.002989874,-0.013739058,0.24566545,0.010797119,0.0010016544,0.014374608,0.0,0.0009021829,0.0,0.0017662552,0.0,0.041594576,0.0,-0.01153543,0.0,-0.038525708,0.15223518,0.18136063,-0.027895506,-0.108811684,0.0032117136
-0.009906317,0.0006391324,-0.00785324,-0.0067123054,-0.010357775,-0.026833067,-0.16726509,-0.015603771,-0.0052043893,-0.0040111896,-0.0092267245,-0.23305963,-0.096594654,-0.006175399,0.010920887,0.0,-0.00020409757,0.0,-0.01817669,0.0,0.005641645,0.0,-0.03287778,0.0,-0.13880344,-0.5033098,0.10137216,0.00039212592,-0.054561336,-0.018419817
-0.018529454,0.005100354,0.0014091474,-0.21916889,-0.0069311345,-0.032477193,-0.016868262,-0.025299614,0.011785909,-0.0025306249,0.018294273,0.23132733,0.00999258,0.0011205929,0.023209319,0.0,0.0011640774,0.0,0.00044939466,0.0,-0.13223949,0.0,-0.024870334,0.0,-0.04059798,0.15401246,0.18193412,-0.018654782,-0.15089646,0.0026526176
0.05494366,0.0013688557,0.0028194655,-0.17089882,-0.009090591,0.0143768815,0.15851113,-0.09114271,-0.00013984382,-0.0030002175,0.027914846,0.29169232,0.009383076,0.00109934,0.028583284,0.0,-0.005829484,0.0,-0.005704647,0.0,0.0372532,0.0,0.015488847,0.0,0.037173063,0.118779406,0.17769524,0.0026086492,-0.08024852,0.00041136018
-0.014557882,-0.010553694,0.0011284419,-0.23247516,-0.02422969,0.009242048,-0.100918,-0.021853385,0.0038035598,-0.0068252455,-0.0080378065,-0.21895474,0.019160522,0.0012285939,0.016421298,0.0,-0.0015984877,0.0,-0.01282174,0.0,0.017313944,0.0,0.044769403,0.0,-0.15969604,-0.43060294,0.10407683,-0.0006764201,-0.06137542,-0.0014857313
-0.0061028916,-0.0031747601,0.0064008855,0.1269614,-0.008868045,0.017058976,0.15698244,-0.013331943,0.0018811586,-0.0027936036,0.017373368,0.31956568,0.013641979,0.002637931,0.013462126,0.0,-0.013192619,0.0,0.0013892041,0.0,0.014833368,0.0,0.022043135,0.0,0.024202928,0.11768912,0.2188091,0.0041447356,0.06257204,0.0014499367
-0.010327114,-0.006536819,0.0017230317,-0.16415627,-0.006367111,0.0032393138,-0.036247198,-0.0847265,-0.0074345237,-0.0041091093,0.002441274,-0.15790276,0.013579596,0.0013065551,-0.060336225,0.0,-0.003693562,0.0,0.0007828284,0.0,-0.039025646,0.0,0.021472935,0.0,0.09022325,-0.25602272,0.12917529,-6.221176e-05,-0.056443736,0.0005369953
-0.0079014115,-0.01195906,-0.0045401244,-0.30671558,-0.005276012,0.025734201,0.34803867,-0.0896547,-0.050524075,-0.0019468775,0.014483952,0.13717282,0.0074864025,0.0007253046,0.028196055,0.0,-0.02514404,0.0,-0.0009322813,0.0,-0.06294553,0.0,0.012676466,0.0,0.019822994,0.041815504,-0.5872893,0.0040659257,-0.03358105,0.0005829874
-0.016565671,0.0028711762,0.0030666566,0.4511756,-0.013535886,-0.027123922,-0.010993566,0.10606194,-0.0035772305,-0.004357871,-0.007431242,-0.2671138,0.10762667,0.013602291,0.017207468,0.0,0.0031669708,0.0,0.0005339424,0.0,0.012974917,0.0,-0.012322364,0.0,-0.022998428,0.14470062,0.21362215,0.0017655108,-0.047696564,-0.026199149
-0.016646562,0.0042580185,0.0051762634,-0.0059918724,-0.024019897,0.014871552,-0.13832846,-0.029439054,0.019110309,-0.006644274,0.0031465595,-0.29998475,0.025941756,0.0010689422,0.010268801,0.0,0.012895275,0.0,0.0017281446,0.0,0.014431141,0.0,-0.025036426,0.0,0.035772633,0.0807036,0.16950111,-0.018874373,-0.057498846,0.00578496
-0.013325922,-0.0074500376,-0.0074984264,-0.29262727,-0.015892925,-0.013808543,-0.07795848,-0.060429666,0.0017117225,-0.0037294305,-0.010010109,-0.119697995,0.011623179,0.00089108513,-0.04003684,0.0,-0.007945748,0.0,0.0017010815,0.0,0.01743304,0.0,-0.012083017,0.0,0.015566511,0.039046902,-0.7277253,-0.0063897325,-0.03884772,0.0012623069
-0.017422186,0.000882393,0.0060442984,0.43136963,0.046737805,0.028283002,-0.10326277,0.13119249,0.0006611423,0.009867603,-0.00762083,-0.24722171,0.09373564,0.009499071,0.015430689,0.0,0.002179615,0.0,4.0180203e-05,0.0,0.012800636,0.0,-0.01276399,0.0,-0.02138805,0.15099667,0.21779642,0.0020160112,-0.053862784,-0.024927815
-0.0171921,0.005523144,0.005152103,0.280891,0.02813784,-0.039408237,0.0023709068,0.056609295,-0.016063053,0.009293231,-0.007914773,-0.1353364,0.056326758,0.0039377236,-0.09737043,0.0,-0.005544972,0.0,0.002251113,0.0,-0.072996475,0.0,-0.015960006,0.0,-0.021913819,0.13068582,0.19435394,-0.00054242765,-0.04319824,-0.03687227
-0.013759741,-0.0067064255,0.0007728828,-0.29849356,-0.013509878,-0.015704397,-0.09981518,-0.064233854,0.002003386,-0.005281594,0.0019283751,-0.12512442,0.010603338,0.0008913891,-0.036718234,0.0,-0.008196057,0.0,5.5479624e-05,0.0,-0.033532687,0.0,-0.010930594,0.0,-0.018015075,0.049344756,-0.664304,-0.0029469251,-0.039280098,0.0009335615
-0.013376238,-0.0021009932,-0.0036425816,-0.19754903,-0.0056733424,-0.034430437,-0.012151095,-0.018846026,-0.00017233363,-0.0021275978,0.0053894334,0.11649274,0.008415976,0.00039099436,-0.09782785,0.0,-0.0002790154,0.0,0.012671495,0.0,0.020994274,0.0,-0.021364484,0.0,-0.09275656,-0.6066866,0.12425221,-0.0012183322,-0.08826099,0.0014141087
-0.008241739,0.0014721606,0.0022250211,0.32676876,-0.0052894396,0.014222162,0.06979998,-0.007385538,0.0034874824,-0.0016334382,-0.027359413,0.23618296,0.016104897,0.0021699925,0.02279408,0.0,-0.0069195298,0.0,4.190352e-05,0.0,0.013241543,0.0,0.023305913,0.0,-0.029689115,0.1766927,0.23670962,0.0025556698,-0.04474267,-0.009361799
-0.007453429,-0.0061330367,-0.031016374,-0.20974065,-0.0076092347,-0.043249443,0.04161861,-0.0670136,0.0054009003,-0.001949295,-0.07593396,0.13348585,0.0083010085,0.00045742816,-0.119452044,0.0,-0.0083182,0.0,-0.009261771,0.0,0.020359326,0.0,-0.04106835,0.0,0.045320835,-0.43914068,0.081661746,-0.0009850359,0.08788161,-0.0006279654
0.09719797,0.0015544428,0.0061856103,0.38005847,0.065912075,-0.030602308,-0.051105626,0.124932185,-0.002576637,0.014475222,-0.008060402,-0.19881864,0.09838657,0.01276894,0.01366104,0.0,0.0046268366,0.0,0.00047578654,0.0,0.014999125,0.0,-0.011259749,0.0,-0.019283382,0.16373503,0.17973612,0.0034060848,0.097897194,0.008859237
-0.013725923,0.008692781,0.0021892001,0.29723424,-0.017117845,-0.033593252,-0.076226324,0.034436055,0.0063664615,-0.0050793164,-0.008888854,-0.14445975,0.06025688,0.0042958055,-0.0807619,0.0,-0.010300499,0.0,-4.889603e-05,0.0,0.009736463,0.0,-0.011071939,0.0,-0.020858558,0.13902308,0.18998711,0.0021802352,0.08110889,0.013858313
-0.009006206,0.0015588471,0.0021281275,0.38603452,-0.0043981443,0.014200194,0.0490205,0.048047647,-0.01016608,-0.0014806032,-0.028550314,0.24409096,0.018905994,0.0019346446,0.030716501,0.0,0.0048153913,0.0,0.0020429727,0.0,-0.069272995,0.0,0.02152806,0.0,-0.024438892,0.16202955,0.2336671,0.0017155256,-0.043279253,-0.009862582
0.042380374,-0.012671141,-0.004273142,-0.48692906,-0.008469724,0.010077133,0.10357208,-0.106157474,0.008445052,-0.0027976842,0.014558848,0.23063365,0.009499508,0.0011550485,0.048531953,0.0,0.008521291,0.0,-0.003918283,0.0,0.032023378,0.0,0.019855112,0.0,0.03340716,0.10894681,0.16212556,-0.013357027,-0.042168375,0.00023193733
-0.013759503,-0.009738708,-0.008642693,-0.17809488,-0.012179112,-0.016908668,-0.111769706,-0.06849675,0.0037157608,-0.004758627,-0.008754974,-0.17413843,0.015621914,0.00043390633,-0.038454864,0.0,5.935261e-05,0.0,-0.013406151,0.0,-0.038002625,0.0,-0.031845693,0.0,-0.09125712,-0.413179,0.09323693,-0.00915242,-0.057769537,0.0033676268
-0.0131133245,-0.0048333025,-0.0053261123,-0.31691107,-0.017866207,0.0067388476,-0.09136692,-0.05735398,-0.0038398802,-0.0043428647,-0.014933216,-0.1548552,0.013244702,0.0010092086,0.019972771,0.0,-0.006219834,0.0,0.0003283246,0.0,0.020943642,0.0,0.010487622,0.0,0.016406478,0.034713503,-0.7458014,-0.00020229997,-0.05213419,0.00057706225
-0.028693452,-0.0009731151,0.010382017,-0.29984042,0.054889344,0.013030126,-0.06714946,-0.047339145,0.008249484,0.033498477,-0.012096239,-0.19323793,0.028769141,0.0026689305,0.008828475,0.0,0.0040780734,0.0,-0.004550618,0.0,-0.098542035,0.0,0.044680838,0.0,-0.035976693,0.1270618,0.16229236,-0.013016346,-0.061834287,0.0075870804
0.09470268,0.005937495,-0.0015878978,-0.3118931,-0.011643634,-0.014014005,-0.05404433,-0.057066176,0.0042332974,-0.0040657814,-0.00091098645,-0.13198975,0.01201535,0.0010674935,-0.04384863,0.0,-0.004390127,0.0,-0.004260444,0.0,-0.037913594,0.0,0.012775149,0.0,0.0037987677,0.03600126,-0.7136111,-0.004450998,-0.03468105,-0.0038990914
-0.010913833,-0.0052938503,-0.0017762725,-0.3181925,-0.0070632654,0.008380253,-0.08210695,-0.0927942,-0.004016557,-0.002158746,0.010244263,0.1516785,0.0077531133,0.0007521162,0.036931124,0.0,0.007914823,0.0,-0.0004836821,0.0,0.02361292,0.0,0.013773344,0.0,-0.025942426,0.06481477,-0.9054506,0.0013503772,-0.06291452,0.00080988684
-0.00630332,0.0041304943,0.0014212541,0.26342386,-0.008514511,0.012099179,-0.03164335,0.0036102703,-0.0016194837,-0.0023450698,0.0087678265,0.19548507,0.021686481,0.0026275958,0.028189646,0.0,0.0027630785,0.0,-0.0003646752,0.0,0.013426109,0.0,-0.010469702,0.0,-0.020628063,0.16870902,0.22566666,0.0023366068,0.0674224,0.0043378253
-0.017692497,-0.007878773,-0.0072243246,-0.29480457,-0.010582028,0.0067192186,-0.07437433,-0.07605848,0.0032344298,-0.0033362056,0.0033223825,-0.1312989,0.011111073,0.00088495854,-0.048066687,0.0,-0.006106299,0.0,0.0012015328,0.0,-0.038376965,0.0,0.012185336,0.0,0.016292347,0.033190586,-0.7338142,-0.0010245739,-0.045461755,-0.0038746865
-0.017861286,-0.0030546852,0.004494183,-0.19778255,-0.03071669,0.016401373,-0.23704202,-0.07272554,-0.014321997,-0.008851063,-0.011799228,-0.36408916,-0.09935595,-0.0107987,0.005987619,0.0,0.0015171777,0.0,-0.00080057513,0.0,0.014047251,0.0,-0.018618852,0.0,-0.03455985,0.10834638,0.1378691,0.00033682538,-0.071305424,0.0046738144
0.04214578,-0.013706238,0.004324349,-0.17199199,-0.005069338,0.009732948,0.22928885,-0.037323818,0.0023812947,-0.0018641361,0.009000532,0.15372528,0.008623429,0.00088617776,0.00852712,0.0,0.0020311298,0.0,0.02010873,0.0,-0.05793173,0.0,0.034928977,0.0,0.13264833,-0.44334364,0.14050585,0.0019630154,-0.055231024,-0.00072012836
-0.018216072,-0.0023536475,-0.020041406,-0.47226897,-0.006895338,0.011520579,0.1596868,-0.09622667,0.00355087,-0.0025178434,0.02284509,0.23198019,0.008553175,0.000979825,0.039601017,0.0,-0.01122701,0.0,0.00047639338,0.0,-0.13125911,0.0,0.033257976,0.0,0.037931487,0.065267,0.14717035,-0.00043310184,-0.09589311,0.0009834612
-0.008786807,0.008312055,0.0015919692,-0.2358003,-0.012436434,-0.018774481,-0.09514753,-0.036613114,0.0027186112,-0.003206176,0.0014666915,-0.1782023,0.015495595,0.00049585826,-0.03479663,0.0,-0.00042422122,0.0,-0.010887489,0.0,-0.04320012,0.0,-0.031527996,0.0,-0.12222211,-0.38329408,0.092030875,-0.0027413592,-0.058584742,0.0013479496
-0.005778602,0.0007677189,0.003286526,0.19327396,-0.009930353,-0.07388442,0.064476416,-0.022199653,0.0066367188,-0.0031534547,-0.028318433,0.22161414,0.014769647,0.002348359,-0.12819144,0.0,0.005809201,0.0,0.000120266566,0.0,0.0103934305,0.0,0.026009854,0.0,-0.02875955,0.1555721,0.21052854,0.0010389303,0.06251917,0.002223219
-0.0048054466,0.0017864043,-0.018325632,0.15181905,-0.008378734,0.013135736,-0.09898526,-0.06364413,-0.0010947709,-0.0020057876,-0.027018065,0.249867,0.013004044,0.0022818178,0.022600489,0.0,0.004012019,0.0,-0.00017818969,0.0,0.014030796,0.0,-0.010320989,0.0,-0.020048298,0.15083726,0.20897634,0.0036977585,0.0707436,0.003020873
-0.01272522,-0.0047962954,-0.009054922,-0.1431274,-0.01445427,0.011725677,-0.17604247,-0.056830354,0.0019230229,-0.0035389308,-0.01152187,-0.2246227,-0.036191687,-0.0029802339,0.008027178,0.0,0.0035616022,0.0,0.0001598284,0.0,0.011961095,0.0,-0.010392622,0.0,-0.017929915,0.05779551,-0.71036744,0.0006913258,-0.040538415,-0.0064313887
-0.010503416,0.0029830441,-0.009954402,-0.20645475,-0.01572825,-0.021203188,-0.18209259,-0.04883366,-0.008153416,-0.0038774642,-0.0101261735,-0.24527955,-0.04982379,-0.006530205,0.009649801,0.0,-0.001913002,0.0,-0.017266,0.0,0.009836205,0.0,-0.027221609,0.0,-0.11952076,-0.44361663,0.09162639,0.00034633474,-0.050693985,0.0031404626
0.060144782,0.001552918,0.0009357668,-0.21315798,-0.008833436,0.012708291,0.08728557,-0.09560256,-0.004212452,-0.0031588252,0.028254047,0.281082,0.009518559,0.0011515579,0.035876486,0.0,0.0011536253,0.0,0.007652994,0.0,0.042345718,0.0,0.014882419,0.0,0.03744241,0.1238282,0.1587369,0.003085821,-0.10331199,0.00032708875
-0.017267955,0.0062740776,0.007148452,0.2573828,0.037441183,-0.0395905,-0.021157544,0.048382048,0.0032913475,0.007987322,-0.007834805,-0.14111619,0.058829263,0.0046697604,-0.10556539,0.0,0.0005216545,0.0,-0.0010907666,0.0,0.01377324,0.0,-0.015083672,0.0,-0.022467477,0.15005188,0.19922963,-0.00043138576,-0.0575485,-0.041838612
-0.009356796,-0.0030213702,-0.0005023493,-0.0332099,-0.0126247415,-0.027300218,-0.14022419,-0.019280396,-0.007035821,-0.0039589847,-0.010503638,-0.21953656,-0.08819518,-0.009727493,0.010933475,0.0,-0.0006883051,0.0,-0.01932307,0.0,0.006637804,0.0,-0.034718912,0.0,-0.15065281,-0.5137299,0.089115836,0.00024153193,-0.053379614,-0.017159212
-0.010815357,-0.004442281,0.0027539474,-0.010917144,-0.010513221,-0.025621435,-0.15692873,-0.023244662,0.0019540198,-0.0030980178,0.002295268,-0.21257395,-0.056733977,-0.0025798997,0.008322098,0.0,0.005019824,0.0,4.3805285e-05,0.0,0.009163053,0.0,-0.015622792,0.0,-0.019054051,0.060879145,-0.79359215,0.0009012558,-0.03909155,-0.014224622
0.13980159,0.007450814,-0.002183452,-0.31836444,-0.011517075,0.005744927,-0.0841539,-0.04912796,0.002081766,-0.0050994814,0.00021584824,-0.14820474,0.013170819,0.0010395097,0.011694479,0.0,-0.006392194,0.0,-0.004470059,0.0,-0.037779547,0.0,0.017337263,0.0,0.0034139701,0.052296553,-0.6385588,-0.0092793405,-0.033524044,0.0004785124
-0.0060290056,0.0014667569,-0.01676159,0.3608852,-0.0073993006,0.0092516905,-0.014577597,0.13364105,0.0009128982,-0.0021191426,-0.024315719,0.22884479,0.024857841,0.0036116282,0.022604184,0.0,0.002905811,0.0,-0.0006916514,0.0,0.017217467,0.0,-0.006253652,0.0,0.014978349,0.17349333,0.24143243,0.004250438,0.05915399,0.0015655046
-0.01309954,0.00085496716,-0.021221306,-0.17445324,0.022546744,-0.01878128,-0.14114068,-0.090918325,-0.013654579,0.009565151,-0.009472444,-0.16808334,0.015586029,0.0011618742,-0.07090021,0.0,-0.004163524,0.0,0.005411913,0.0,-0.06635441,0.0,0.038664285,0.0,0.06668831,-0.38074148,0.11979373,-0.00056902284,-0.040749986,0.0048795966
-0.017809192,-0.00466785,0.0014507662,-0.19878899,-0.009836768,-0.04539536,-0.008016686,-0.060098592,0.004122312,-0.0032648447,0.015130724,0.27214387,0.009606978,0.0011314044,0.022268075,0.0,-0.0072082547,0.0,0.0024874571,0.0,0.04168348,0.0,-0.013565656,0.0,-0.03665196,0.17026205,0.19352873,0.0010473729,-0.13034424,0.0026215066
-0.013328535,-0.0043869587,-0.010199144,-0.1866993,-0.013832644,-0.021589013,-0.22102363,-0.026791219,-0.0029205866,-0.0034951507,-0.008793761,-0.20659375,-0.037504517,-0.0030139512,0.009156138,0.0,0.0022940035,0.0,0.00134173,0.0,0.012051197,0.0,-0.012440385,0.0,-0.01819345,0.05216684,-0.630261,0.0003811937,-0.043009393,-0.006029617
-0.016538298,-0.004666903,0.0011946373,-0.22304837,-0.009613524,-0.039441817,0.02109352,-0.029068477,0.0036050465,-0.003242225,0.0153965885,0.26979706,0.00974002,0.0011555862,0.025326332,0.0,0.0017877771,0.0,-0.00603757,0.0,0.039509494,0.0,-0.019308053,0.0,0.033150118,0.14011241,0.20123643,0.0007838976,-0.11913509,0.000977596
-0.0153078325,-0.006382219,-0.01051671,-0.24282917,-0.01529257,-0.021631468,-0.0934539,-0.0778358,0.00047764071,-0.004591434,-0.009332752,-0.20137896,0.018052982,0.0015633631,0.012978623,0.0,6.671579e-05,0.0,0.028788479,0.0,0.015580416,0.0,-0.026368465,0.0,-0.11291314,-0.4108689,0.10086182,-0.00047166942,-0.0603932,-0.00816312
-0.014748731,0.0006712266,0.0017509882,-0.1838979,-0.0086622285,0.01332633,-0.075946085,-0.034822267,-0.0075205583,-0.0027795366,0.0054732123,0.25667608,0.0096879285,0.0010589233,0.021816028,0.0,0.0019193859,0.0,0.0034067226,0.0,0.047339316,0.0,-0.014284749,0.0,-0.03714162,0.15259387,0.18518688,-0.02384321,-0.12490266,0.0025009362
0.056710377,-0.00042681585,0.00055935694,-0.15991828,-0.008035853,-0.0485359,-0.07367898,-0.110105194,-0.0087019475,-0.0024072614,-0.015145615,0.19077685,0.009654386,0.0012565225,0.01603086,0.0,0.0015527916,0.0,0.0009124757,0.0,0.034481745,0.0,-0.015453808,0.0,-0.05462153,0.13652317,0.1780412,-0.033202056,-0.11462309,0.0011099717
-0.02211657,-0.016183624,0.003281099,-0.29993826,-0.029046485,-0.025349708,-0.06219648,-0.09712683,-0.010449212,-0.009235777,-0.011139263,-0.25372338,0.019878866,0.0016517637,-0.04113649,0.0,0.0032080717,0.0,-0.0024065264,0.0,-0.059421685,0.0,-0.020986,0.0,-0.032006115,0.10844258,0.1364821,-0.0013560804,-0.0681519,-0.014764985
-0.011533386,-0.0064868825,-0.0006271956,-0.29507434,-0.0061257,-0.017799973,-0.057127345,-0.04610644,-0.0023894124,-0.00193969,0.0057160854,0.13065317,0.0079006,0.0007724167,0.013060009,0.0,-0.005059961,0.0,0.00023394535,0.0,-0.068255946,0.0,-0.020311158,0.0,-0.020995263,0.05797732,-0.8316638,-0.015339193,-0.061342936,0.0008409215
0.06684807,-0.0020441248,0.001644209,-0.016896356,-0.0071279868,0.017852783,-0.08220794,-0.0155687705,-0.0069336207,-0.002383692,-0.020790506,0.22321649,0.00949461,0.00094743964,0.019768523,0.0,-0.009681277,0.0,-0.0012124331,0.0,0.023880254,0.0,-0.015788263,0.0,-0.034245506,0.15072004,0.19661881,-0.0587776,-0.0675318,0.002394666
-0.007841362,0.0026142928,0.0011740304,0.43427518,-0.005363836,-0.022987911,-0.03575379,0.18831019,0.00465909,-0.0014760087,-0.012439471,0.22583164,0.025486616,0.0033704338,0.022268256,0.0,0.0049548247,0.0,0.00040842377,0.0,0.018836696,0.0,-0.0100181,0.0,-0.022020366,0.18244737,0.24522953,0.006596948,-0.042787097,-0.008217203
-0.0110394135,0.0034480894,-0.00028134466,-0.33041698,0.032756954,0.010821263,-0.11285459,-0.12299801,0.0119059235,0.01589995,-0.011131936,-0.12971938,0.016112456,0.0007876549,0.0115533825,0.0,-0.0016948527,0.0,0.008195987,0.0,-0.059384577,0.0,-0.0191756,0.0,0.11034983,-0.3113735,0.12155521,-0.0014130925,-0.048712023,-0.0019366352
0.02789844,0.002711415,0.0025112955,0.26838332,-0.008615274,0.012788504,-0.01598434,-0.0058324616,-0.0032501596,-0.0023858226,-0.02883135,0.21325181,0.018675877,0.0021998666,0.03177103,0.0,0.0033902202,0.0,-0.0002892099,0.0,0.014211127,0.0,0.014709933,0.0,-0.016201328,0.14882651,0.22432853,0.002837396,0.061714794,0.0029585792
-0.015107094,-0.0041574584,0.0011888806,-0.22635423,-0.01002747,0.010113597,0.08336582,-0.0150534585,0.0020647433,-0.0034411428,-0.04624902,0.2576259,0.0098584965,0.0011279312,0.017171618,0.0,-0.0066540944,0.0,-0.0072450726,0.0,0.033373706,0.0,0.017812451,0.0,0.03793597,0.10935934,0.18880543,-0.028004311,-0.10240931,0.00090201455
-0.01268267,-0.0073442957,-0.008528196,-0.31199118,-0.011534739,0.0059250374,-0.050265018,-0.07697675,-0.0051649786,-0.0036514094,0.0024438882,-0.13136792,0.011394602,0.00086191867,-0.04622053,0.0,-0.009381936,0.0,0.00093413994,0.0,-0.041639768,0.0,0.009863538,0.0,0.014365346,0.032821722,-0.72696054,-0.0061419616,-0.038681366,0.0008835979
-0.011048113,0.0012135311,0.0030524584,0.46949536,-0.012743911,0.07940298,-0.105658844,0.20608027,-0.002958198,-0.0030396762,-0.008365371,-0.29738912,-0.071173854,-0.0056562703,0.010563862,0.0,0.0021362794,0.0,-0.00023632625,0.0,0.009733787,0.0,-0.010044592,0.0,-0.01812982,0.115379766,0.20728551,0.0057772156,-0.036027197,0.0020082616
-0.014404442,0.0013380488,0.0041822754,-0.14453688,0.027761541,0.0072195516,-0.11310611,-0.061638303,0.0007817631,0.01116928,-0.011329037,-0.15548801,0.0146491835,0.0011643539,-0.03424556,0.0,-0.0065691136,0.0,0.0007257988,0.0,-0.061504822,0.0,-0.015265414,0.0,0.016652532,0.054991722,-0.81663877,0.00040138004,-0.05752783,0.0026905118
-0.015229443,-0.0073720356,0.0072163166,0.38106418,0.062333487,0.022681976,-0.07814982,0.12239165,-0.001614147,0.014136153,-0.009313682,-0.22899352,0.09484814,0.010988709,0.018454816,0.0,0.0029142094,0.0,-0.00037811496,0.0,0.015440595,0.0,-0.011658155,0.0,-0.020810364,0.15785627,0.1842242,0.0020955375,0.10028962,0.009936613
-0.0071117417,-0.0039027366,0.005436364,-0.2109251,-0.0070489813,-0.027840383,0.079481766,-0.05409191,0.005099311,-0.002508123,0.024317713,0.1827192,0.00880804,0.0009868983,0.034355458,0.0,-0.012546529,0.0,0.0063504158,0.0,-0.09686055,0.0,0.024545789,0.0,0.09502429,-0.43901616,0.13448317,0.00067873066,0.087412134,-0.00070654927
-0.015865514,0.0018410162,0.0004875528,-0.26372433,-0.011190284,-0.023272142,-0.07642423,-0.06662737,0.0014571674,-0.0045098253,0.0030968732,-0.15342057,0.01220231,0.0011216546,0.013729202,0.0,-0.0072349505,0.0,0.00068233156,0.0,-0.04449655,0.0,0.012469089,0.0,0.0142890625,0.03714283,-0.7543804,-0.009365566,-0.052396756,0.00055617857
0.030724702,-0.005032513,0.002024186,0.09710645,-0.010577561,0.020915387,-0.13442078,-0.06312122,-0.00434382,-0.0032053299,-0.027164184,0.24820548,0.011810677,0.0022357989,0.019647753,0.0,0.006540976,0.0,1.2462064e-05,0.0,0.015940258,0.0,-0.016319554,0.0,-0.018497497,0.13809054,0.20447297,0.0075484626,0.07652608,0.0028391667
